design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Final_Util,Peak_Memory_Usage_MB,synth_cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,pin_antenna_violations,net_antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,DecapCells,WelltapCells,DiodeCells,FillCells,NonPhysCells,TotalCells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,FP_ASPECT_RATIO,FP_CORE_UTIL,FP_PDN_HPITCH,FP_PDN_VPITCH,GRT_ADJUSTMENT,GRT_REPAIR_ANTENNAS,PL_TARGET_DENSITY,RUN_HEURISTIC_DIODE_INSERTION,STD_CELL_LIBRARY,SYNTH_MAX_FANOUT,SYNTH_STRATEGY
sv_core,core,matrix_config_158,flow completed,0h5m55s0ms,0h4m40s0ms,34220.0,0.2,17110.0,18.6,-1,638.66,3015,0,0,0,0,0,0,114110,0,0,0,-1,-1,153911,27230,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,21.9,21.61,5.97,13.16,0.28,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11552,2655,0,3148,3422,20777,186772.88,-1,-1,-1,0.00417,0.00365,2.77e-08,-1,-1,-1,8.96,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_159,flow completed,0h6m7s0ms,0h4m52s0ms,34320.0,0.2,17160.0,18.6,-1,623.46,3015,0,0,0,0,0,0,114158,0,0,0,-1,-1,154218,27274,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.01,21.6,5.88,13.23,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11544,2655,0,3142,3432,20773,186772.88,-1,-1,-1,0.00417,0.00366,2.77e-08,-1,-1,-1,8.94,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_160,flow completed,0h6m6s0ms,0h4m51s0ms,34320.0,0.2,17160.0,18.6,-1,623.59,3015,0,0,0,0,0,0,114158,0,0,0,-1,-1,154218,27274,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.01,21.6,5.88,13.23,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11544,2655,0,3142,3432,20773,186772.88,-1,-1,-1,0.00417,0.00366,2.77e-08,-1,-1,-1,8.94,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_161,flow completed,0h6m5s0ms,0h4m50s0ms,34320.0,0.2,17160.0,18.6,-1,623.82,3015,0,0,0,0,0,0,114158,0,0,0,-1,-1,154218,27274,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.01,21.6,5.88,13.23,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11544,2655,0,3142,3432,20773,186772.88,-1,-1,-1,0.00417,0.00366,2.77e-08,-1,-1,-1,8.94,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_162,flow completed,0h5m54s0ms,0h4m39s0ms,34260.0,0.2,17130.0,18.6,-1,638.61,3015,0,0,0,0,0,0,113832,0,0,0,-1,-1,154341,27564,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.99,21.6,5.54,14.04,0.69,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11531,2655,0,3156,3426,20768,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_163,flow completed,0h5m55s0ms,0h4m40s0ms,34260.0,0.2,17130.0,18.6,-1,638.5,3015,0,0,0,0,0,0,113832,0,0,0,-1,-1,154341,27564,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.99,21.6,5.54,14.04,0.69,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11531,2655,0,3156,3426,20768,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_164,flow completed,0h5m57s0ms,0h4m41s0ms,34260.0,0.2,17130.0,18.6,-1,638.63,3015,0,0,0,0,0,0,113832,0,0,0,-1,-1,154341,27564,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.99,21.6,5.54,14.04,0.69,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11531,2655,0,3156,3426,20768,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_165,flow completed,0h6m1s0ms,0h4m45s0ms,34260.0,0.2,17130.0,18.6,-1,638.51,3015,0,0,0,0,0,0,113832,0,0,0,-1,-1,154341,27564,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.99,21.6,5.54,14.04,0.69,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11531,2655,0,3156,3426,20768,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_166,flow completed,0h5m58s0ms,0h4m43s0ms,34260.0,0.2,17130.0,18.6,-1,638.34,3015,0,0,0,0,0,0,113832,0,0,0,-1,-1,154341,27564,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.99,21.6,5.54,14.04,0.69,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11531,2655,0,3156,3426,20768,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_167,flow completed,0h5m58s0ms,0h4m43s0ms,34260.0,0.2,17130.0,18.6,-1,638.47,3015,0,0,0,0,0,0,113832,0,0,0,-1,-1,154341,27564,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.99,21.6,5.54,14.04,0.69,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11531,2655,0,3156,3426,20768,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_168,flow completed,0h6m5s0ms,0h4m49s0ms,34360.0,0.2,17180.0,18.6,-1,637.75,3015,0,0,0,0,0,0,113986,0,0,0,-1,-1,154043,27573,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.95,21.64,5.56,13.97,0.64,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11528,2655,0,3151,3436,20770,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.86,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_171,flow completed,0h5m29s0ms,0h4m13s0ms,34280.0,0.2,17140.0,18.6,-1,620.98,3015,0,0,0,0,0,0,114742,0,0,0,-1,-1,161775,27927,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,23.2,23.99,4.82,13.33,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11586,2655,0,3220,3428,20889,186772.88,-1,-1,-1,0.00417,0.00373,2.82e-08,-1,-1,-1,8.76,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_169,flow completed,0h6m3s0ms,0h4m47s0ms,34360.0,0.2,17180.0,18.6,-1,637.84,3015,0,0,0,0,0,0,113986,0,0,0,-1,-1,154043,27573,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.95,21.64,5.56,13.97,0.64,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11528,2655,0,3151,3436,20770,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.86,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_170,flow completed,0h6m4s0ms,0h4m48s0ms,34360.0,0.2,17180.0,18.6,-1,637.76,3015,0,0,0,0,0,0,113986,0,0,0,-1,-1,154043,27573,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123408486.0,0.0,21.95,21.64,5.56,13.97,0.64,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11528,2655,0,3151,3436,20770,186772.88,-1,-1,-1,0.00419,0.00367,2.77e-08,-1,-1,-1,8.86,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_172,flow completed,0h5m30s0ms,0h4m14s0ms,34280.0,0.2,17140.0,18.6,-1,620.82,3015,0,0,0,0,0,0,114742,0,0,0,-1,-1,161775,27927,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,23.2,23.99,4.82,13.33,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11586,2655,0,3220,3428,20889,186772.88,-1,-1,-1,0.00417,0.00373,2.82e-08,-1,-1,-1,8.76,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_173,flow completed,0h5m31s0ms,0h4m15s0ms,34280.0,0.2,17140.0,18.6,-1,620.93,3015,0,0,0,0,0,0,114742,0,0,0,-1,-1,161775,27927,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,23.2,23.99,4.82,13.33,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11586,2655,0,3220,3428,20889,186772.88,-1,-1,-1,0.00417,0.00373,2.82e-08,-1,-1,-1,8.76,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_174,flow completed,0h5m30s0ms,0h4m14s0ms,34280.0,0.2,17140.0,18.6,-1,620.84,3015,0,0,0,0,0,0,114742,0,0,0,-1,-1,161775,27927,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,23.2,23.99,4.82,13.33,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11586,2655,0,3220,3428,20889,186772.88,-1,-1,-1,0.00417,0.00373,2.82e-08,-1,-1,-1,8.76,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_175,flow completed,0h5m32s0ms,0h4m16s0ms,34280.0,0.2,17140.0,18.6,-1,620.99,3015,0,0,0,0,0,0,114742,0,0,0,-1,-1,161775,27927,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,23.2,23.99,4.82,13.33,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11586,2655,0,3220,3428,20889,186772.88,-1,-1,-1,0.00417,0.00373,2.82e-08,-1,-1,-1,8.76,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_176,flow completed,0h5m29s0ms,0h4m13s0ms,34280.0,0.2,17140.0,18.6,-1,621.12,3015,0,0,0,0,0,0,114742,0,0,0,-1,-1,161775,27927,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,23.2,23.99,4.82,13.33,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11586,2655,0,3220,3428,20889,186772.88,-1,-1,-1,0.00417,0.00373,2.82e-08,-1,-1,-1,8.76,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_177,flow completed,0h5m42s0ms,0h4m26s0ms,34380.0,0.2,17190.0,18.6,-1,636.37,3015,0,0,0,0,0,0,114820,0,0,0,-1,-1,162061,28083,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,23.01,23.93,5.17,13.51,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11585,2655,0,3215,3438,20893,186772.88,-1,-1,-1,0.00417,0.00372,2.82e-08,-1,-1,-1,8.76,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_178,flow completed,0h5m42s0ms,0h4m26s0ms,34380.0,0.2,17190.0,18.6,-1,636.51,3015,0,0,0,0,0,0,114820,0,0,0,-1,-1,162061,28083,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,23.01,23.93,5.17,13.51,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11585,2655,0,3215,3438,20893,186772.88,-1,-1,-1,0.00417,0.00372,2.82e-08,-1,-1,-1,8.76,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_179,flow completed,0h5m45s0ms,0h4m29s0ms,34380.0,0.2,17190.0,18.6,-1,636.29,3015,0,0,0,0,0,0,114820,0,0,0,-1,-1,162061,28083,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134573929.0,0.0,23.01,23.93,5.17,13.51,0.08,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11585,2655,0,3215,3438,20893,186772.88,-1,-1,-1,0.00417,0.00372,2.82e-08,-1,-1,-1,8.76,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_180,flow completed,0h5m36s0ms,0h4m21s0ms,34260.0,0.2,17130.0,18.6,-1,636.51,3015,0,0,0,0,0,0,114750,0,0,0,-1,-1,153963,27196,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,120705673.0,0.0,21.83,21.61,6.14,12.91,0.56,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11538,2655,0,3148,3426,20767,186772.88,-1,-1,-1,0.00422,0.00366,2.78e-08,-1,-1,-1,9.1,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_181,flow completed,0h5m36s0ms,0h4m21s0ms,34260.0,0.2,17130.0,18.6,-1,636.53,3015,0,0,0,0,0,0,114750,0,0,0,-1,-1,153963,27196,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,120705673.0,0.0,21.83,21.61,6.14,12.91,0.56,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11538,2655,0,3148,3426,20767,186772.88,-1,-1,-1,0.00422,0.00366,2.78e-08,-1,-1,-1,9.1,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_182,flow completed,0h5m40s0ms,0h4m25s0ms,34260.0,0.2,17130.0,18.6,-1,636.48,3015,0,0,0,0,0,0,114750,0,0,0,-1,-1,153963,27196,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,120705673.0,0.0,21.83,21.61,6.14,12.91,0.56,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11538,2655,0,3148,3426,20767,186772.88,-1,-1,-1,0.00422,0.00366,2.78e-08,-1,-1,-1,9.1,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_183,flow completed,0h5m37s0ms,0h4m22s0ms,34260.0,0.2,17130.0,18.6,-1,636.58,3015,0,0,0,0,0,0,114750,0,0,0,-1,-1,153963,27196,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,120705673.0,0.0,21.83,21.61,6.14,12.91,0.56,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11538,2655,0,3148,3426,20767,186772.88,-1,-1,-1,0.00422,0.00366,2.78e-08,-1,-1,-1,9.1,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_184,flow completed,0h5m36s0ms,0h4m20s0ms,34260.0,0.2,17130.0,18.6,-1,636.61,3015,0,0,0,0,0,0,114750,0,0,0,-1,-1,153963,27196,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,120705673.0,0.0,21.83,21.61,6.14,12.91,0.56,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11538,2655,0,3148,3426,20767,186772.88,-1,-1,-1,0.00422,0.00366,2.78e-08,-1,-1,-1,9.1,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_185,flow completed,0h5m35s0ms,0h4m20s0ms,34260.0,0.2,17130.0,18.6,-1,636.55,3015,0,0,0,0,0,0,114750,0,0,0,-1,-1,153963,27196,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,120705673.0,0.0,21.83,21.61,6.14,12.91,0.56,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11538,2655,0,3148,3426,20767,186772.88,-1,-1,-1,0.00422,0.00366,2.78e-08,-1,-1,-1,9.1,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_186,flow completed,0h5m38s0ms,0h4m24s0ms,34360.0,0.2,17180.0,18.6,-1,634.39,3015,0,0,0,0,0,0,114801,0,0,0,-1,-1,153899,27158,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,120705673.0,0.0,21.48,21.58,6.57,13.02,1.48,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11534,2655,0,3142,3436,20767,186772.88,-1,-1,-1,0.00422,0.00366,2.78e-08,-1,-1,-1,9.11,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_187,flow completed,0h5m38s0ms,0h4m23s0ms,34360.0,0.2,17180.0,18.6,-1,634.62,3015,0,0,0,0,0,0,114801,0,0,0,-1,-1,153899,27158,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,120705673.0,0.0,21.48,21.58,6.57,13.02,1.48,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11534,2655,0,3142,3436,20767,186772.88,-1,-1,-1,0.00422,0.00366,2.78e-08,-1,-1,-1,9.11,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_188,flow completed,0h5m37s0ms,0h4m22s0ms,34360.0,0.2,17180.0,18.6,-1,634.39,3015,0,0,0,0,0,0,114801,0,0,0,-1,-1,153899,27158,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,120705673.0,0.0,21.48,21.58,6.57,13.02,1.48,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11534,2655,0,3142,3436,20767,186772.88,-1,-1,-1,0.00422,0.00366,2.78e-08,-1,-1,-1,9.11,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_189,flow completed,0h6m15s0ms,0h4m59s0ms,34220.0,0.2,17110.0,18.6,-1,636.79,3015,0,0,0,0,0,0,114307,0,0,0,-1,-1,154591,27274,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.13,21.56,5.79,13.26,0.38,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11547,2655,0,3148,3422,20772,186772.88,-1,-1,-1,0.00417,0.00366,2.77e-08,-1,-1,-1,8.97,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_190,flow completed,0h6m15s0ms,0h4m59s0ms,34220.0,0.2,17110.0,18.6,-1,636.77,3015,0,0,0,0,0,0,114307,0,0,0,-1,-1,154591,27274,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.13,21.56,5.79,13.26,0.38,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11547,2655,0,3148,3422,20772,186772.88,-1,-1,-1,0.00417,0.00366,2.77e-08,-1,-1,-1,8.97,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_191,flow completed,0h6m18s0ms,0h5m2s0ms,34220.0,0.2,17110.0,18.6,-1,636.69,3015,0,0,0,0,0,0,114307,0,0,0,-1,-1,154591,27274,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.13,21.56,5.79,13.26,0.38,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11547,2655,0,3148,3422,20772,186772.88,-1,-1,-1,0.00417,0.00366,2.77e-08,-1,-1,-1,8.97,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_192,flow completed,0h6m14s0ms,0h4m59s0ms,34220.0,0.2,17110.0,18.6,-1,636.89,3015,0,0,0,0,0,0,114307,0,0,0,-1,-1,154591,27274,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.13,21.56,5.79,13.26,0.38,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11547,2655,0,3148,3422,20772,186772.88,-1,-1,-1,0.00417,0.00366,2.77e-08,-1,-1,-1,8.97,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_193,flow completed,0h6m13s0ms,0h4m57s0ms,34220.0,0.2,17110.0,18.6,-1,636.68,3015,0,0,0,0,0,0,114307,0,0,0,-1,-1,154591,27274,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.13,21.56,5.79,13.26,0.38,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11547,2655,0,3148,3422,20772,186772.88,-1,-1,-1,0.00417,0.00366,2.77e-08,-1,-1,-1,8.97,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_194,flow completed,0h6m12s0ms,0h4m56s0ms,34220.0,0.2,17110.0,18.6,-1,636.76,3015,0,0,0,0,0,0,114307,0,0,0,-1,-1,154591,27274,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.13,21.56,5.79,13.26,0.38,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11547,2655,0,3148,3422,20772,186772.88,-1,-1,-1,0.00417,0.00366,2.77e-08,-1,-1,-1,8.97,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_195,flow completed,0h6m8s0ms,0h4m53s0ms,34320.0,0.2,17160.0,18.6,-1,638.91,3015,0,0,0,0,0,0,114293,0,0,0,-1,-1,154173,27321,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.07,21.64,5.8,13.1,0.28,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11545,2655,0,3146,3432,20778,186772.88,-1,-1,-1,0.00417,0.00366,2.77e-08,-1,-1,-1,8.96,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_196,flow completed,0h6m10s0ms,0h4m54s0ms,34320.0,0.2,17160.0,18.6,-1,638.95,3015,0,0,0,0,0,0,114293,0,0,0,-1,-1,154173,27321,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.07,21.64,5.8,13.1,0.28,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11545,2655,0,3146,3432,20778,186772.88,-1,-1,-1,0.00417,0.00366,2.77e-08,-1,-1,-1,8.96,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_197,flow completed,0h6m13s0ms,0h4m57s0ms,34320.0,0.2,17160.0,18.6,-1,638.98,3015,0,0,0,0,0,0,114293,0,0,0,-1,-1,154173,27321,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121663012.0,0.0,22.07,21.64,5.8,13.1,0.28,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11545,2655,0,3146,3432,20778,186772.88,-1,-1,-1,0.00417,0.00366,2.77e-08,-1,-1,-1,8.96,12.0,83.33333333333333,12,1,50,180,180,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
